,deposit,stock,label,PREDICT
4515,1280000000,77000000,diamond,diamond
4516,1890000000,66000000,vip,vip
4517,1420000000,47000000,normal,normal
4518,1490000000,72000000,diamond,diamond
4519,1830000000,79000000,vip,vip
4520,1910000000,53000000,diamond,diamond
4521,1430000000,76000000,diamond,diamond
4522,1230000000,47000000,normal,normal
4523,1760000000,56000000,diamond,diamond
4524,1390000000,43000000,normal,normal
4525,1700000000,62000000,diamond,diamond
4526,1310000000,38000000,normal,normal
4527,1240000000,79000000,diamond,diamond
4528,1670000000,65000000,diamond,diamond
4529,1240000000,80000000,diamond,diamond
4530,1490000000,64000000,diamond,diamond
4531,1640000000,60000000,diamond,diamond
4532,1870000000,68000000,vip,vip
4533,1910000000,54000000,diamond,diamond
4534,1420000000,70000000,diamond,diamond
4535,1200000000,56000000,normal,normal
4536,1810000000,75000000,vip,vip
4537,1900000000,47000000,diamond,diamond
4538,1720000000,52000000,diamond,diamond
4539,1860000000,66000000,vip,vip
4540,1700000000,74000000,diamond,diamond
4541,1720000000,37000000,diamond,diamond
4542,1670000000,68000000,diamond,diamond
4543,1680000000,53000000,diamond,diamond
4544,1260000000,79000000,diamond,diamond
4545,1290000000,45000000,normal,normal
4546,2000000000,58000000,vip,vip
4547,1950000000,36000000,diamond,diamond
4548,1280000000,44000000,normal,normal
4549,1330000000,58000000,normal,normal
4550,1470000000,64000000,diamond,diamond
4551,1970000000,72000000,vip,vip
4552,1430000000,59000000,diamond,diamond
4553,1440000000,50000000,normal,normal
4554,1870000000,77000000,vip,vip
4555,1620000000,46000000,diamond,diamond
4556,1420000000,64000000,diamond,diamond
4557,1220000000,62000000,normal,normal
4558,1980000000,63000000,vip,vip
4559,1950000000,51000000,diamond,diamond
4560,1200000000,60000000,normal,normal
4561,1840000000,54000000,diamond,diamond
4562,1980000000,48000000,diamond,diamond
4563,1340000000,59000000,normal,normal
4564,1960000000,67000000,vip,vip
4565,1930000000,50000000,diamond,diamond
4566,1400000000,51000000,normal,normal
4567,1380000000,62000000,normal,normal
4568,1960000000,70000000,vip,vip
4569,1540000000,73000000,diamond,diamond
4570,1600000000,74000000,diamond,diamond
4571,1580000000,53000000,diamond,diamond
4572,1220000000,52000000,normal,normal
4573,1660000000,62000000,diamond,diamond
4574,1960000000,55000000,vip,vip
4575,1700000000,66000000,diamond,diamond
4576,1920000000,41000000,diamond,diamond
4577,1230000000,68000000,normal,normal
4578,1890000000,38000000,diamond,diamond
4579,1570000000,78000000,diamond,diamond
4580,1310000000,58000000,normal,normal
4581,1700000000,46000000,diamond,diamond
4582,1420000000,39000000,normal,normal
4583,1380000000,37000000,normal,normal
4584,1650000000,48000000,diamond,diamond
4585,1380000000,51000000,normal,normal
4586,1860000000,50000000,diamond,diamond
4587,1410000000,69000000,diamond,diamond
4588,1640000000,50000000,diamond,diamond
4589,1290000000,53000000,normal,normal
4590,1870000000,67000000,vip,vip
4591,1320000000,63000000,normal,normal
4592,1960000000,76000000,vip,vip
4593,1660000000,61000000,diamond,diamond
4594,1930000000,35000000,diamond,diamond
4595,1740000000,64000000,diamond,diamond
4596,1940000000,57000000,vip,vip
4597,1850000000,38000000,diamond,diamond
4598,1760000000,57000000,diamond,diamond
4599,1700000000,36000000,diamond,diamond
4600,1910000000,43000000,diamond,diamond
4601,1320000000,52000000,normal,normal
4602,1430000000,38000000,normal,normal
4603,1330000000,36000000,normal,normal
4604,1590000000,40000000,normal,normal
4605,1450000000,62000000,diamond,diamond
4606,1650000000,66000000,diamond,diamond
4607,1840000000,40000000,diamond,diamond
4608,1750000000,44000000,diamond,diamond
4609,1690000000,38000000,diamond,diamond
4610,1680000000,51000000,diamond,diamond
4611,1470000000,51000000,normal,normal
4612,1370000000,73000000,diamond,diamond
4613,1240000000,37000000,normal,normal
4614,1690000000,77000000,diamond,diamond
4615,1550000000,48000000,diamond,diamond
4616,1940000000,60000000,vip,vip
4617,1560000000,40000000,normal,normal
4618,1910000000,48000000,diamond,diamond
4619,1520000000,40000000,normal,normal
4620,1350000000,46000000,normal,normal
4621,1980000000,56000000,vip,vip
4622,1240000000,35000000,normal,normal
4623,1310000000,48000000,normal,normal
4624,2000000000,40000000,diamond,diamond
4625,1300000000,75000000,diamond,diamond
4626,1290000000,44000000,normal,normal
4627,1730000000,49000000,diamond,diamond
4628,1430000000,74000000,diamond,diamond
4629,1270000000,66000000,normal,normal
4630,1540000000,56000000,diamond,diamond
4631,1770000000,53000000,diamond,diamond
4632,1910000000,71000000,vip,vip
4633,1230000000,62000000,normal,normal
4634,1560000000,43000000,normal,normal
4635,1220000000,51000000,normal,normal
4636,1230000000,74000000,normal,normal
4637,1450000000,59000000,diamond,diamond
4638,1580000000,58000000,diamond,diamond
4639,1790000000,49000000,diamond,diamond
4640,1350000000,55000000,normal,normal
4641,1310000000,53000000,normal,normal
4642,1250000000,74000000,normal,normal
4643,1770000000,68000000,diamond,diamond
4644,1260000000,41000000,normal,normal
4645,1820000000,40000000,diamond,diamond
4646,1610000000,69000000,diamond,diamond
4647,1540000000,66000000,diamond,diamond
4648,1520000000,66000000,diamond,diamond
4649,1740000000,51000000,diamond,diamond
4650,1920000000,55000000,diamond,diamond
4651,1880000000,51000000,diamond,diamond
4652,1960000000,47000000,diamond,diamond
4653,1630000000,42000000,diamond,diamond
4654,1600000000,37000000,normal,normal
4655,1570000000,76000000,diamond,diamond
4656,1580000000,73000000,diamond,diamond
4657,1640000000,80000000,diamond,diamond
4658,1530000000,77000000,diamond,diamond
4659,1980000000,58000000,vip,vip
4660,1420000000,36000000,normal,normal
4661,1420000000,71000000,diamond,diamond
4662,1640000000,68000000,diamond,diamond
4663,1930000000,59000000,vip,vip
4664,1660000000,58000000,diamond,diamond
4665,1210000000,59000000,normal,normal
4666,1520000000,71000000,diamond,diamond
4667,1710000000,62000000,diamond,diamond
4668,1260000000,79000000,diamond,diamond
4669,1310000000,37000000,normal,normal
4670,1820000000,64000000,diamond,diamond
4671,1620000000,77000000,diamond,diamond
4672,1910000000,76000000,vip,vip
4673,1990000000,72000000,vip,vip
4674,1430000000,56000000,normal,normal
4675,1470000000,59000000,diamond,diamond
4676,1960000000,63000000,vip,vip
4677,1930000000,68000000,vip,vip
4678,1230000000,40000000,normal,normal
4679,1560000000,37000000,normal,normal
4680,1630000000,69000000,diamond,diamond
4681,1490000000,54000000,diamond,diamond
4682,1770000000,62000000,diamond,diamond
4683,1850000000,37000000,diamond,diamond
4684,1250000000,78000000,diamond,diamond
4685,1570000000,80000000,diamond,diamond
4686,1630000000,53000000,diamond,diamond
4687,1810000000,40000000,diamond,diamond
4688,1320000000,39000000,normal,diamond
4689,1300000000,49000000,normal,normal
4690,1260000000,71000000,normal,normal
4691,1790000000,80000000,vip,vip
4692,1760000000,38000000,diamond,diamond
4693,1770000000,74000000,vip,vip
4694,1650000000,73000000,diamond,diamond
4695,1380000000,50000000,normal,normal
4696,1790000000,35000000,diamond,diamond
4697,1310000000,66000000,normal,normal
4698,1730000000,45000000,diamond,diamond
4699,1310000000,77000000,diamond,diamond
4700,1720000000,73000000,diamond,diamond
4701,1860000000,77000000,vip,vip
4702,1290000000,75000000,diamond,diamond
4703,1630000000,37000000,normal,normal
4704,1580000000,49000000,diamond,diamond
4705,1310000000,80000000,diamond,diamond
4706,1410000000,53000000,normal,normal
4707,1340000000,43000000,normal,normal
4708,1290000000,38000000,normal,normal
4709,1490000000,57000000,diamond,diamond
4710,1740000000,37000000,diamond,diamond
4711,1520000000,42000000,normal,normal
4712,1920000000,55000000,diamond,diamond
4713,1480000000,79000000,diamond,diamond
4714,1240000000,40000000,normal,normal
4715,1410000000,74000000,diamond,diamond
4716,1500000000,70000000,diamond,diamond
4717,1640000000,74000000,diamond,diamond
4718,1660000000,43000000,diamond,diamond
4719,1780000000,54000000,diamond,diamond
4720,1380000000,65000000,diamond,diamond
4721,1350000000,62000000,normal,normal
4722,1260000000,54000000,normal,normal
4723,1790000000,53000000,diamond,diamond
4724,1390000000,51000000,normal,normal
4725,1690000000,58000000,diamond,diamond
4726,1440000000,49000000,normal,normal
4727,1890000000,74000000,vip,vip
4728,1330000000,45000000,normal,normal
4729,1270000000,56000000,normal,normal
4730,1700000000,80000000,diamond,diamond
4731,1880000000,38000000,diamond,diamond
4732,1950000000,62000000,vip,vip
4733,1520000000,49000000,diamond,diamond
4734,1280000000,42000000,normal,normal
4735,1880000000,42000000,diamond,diamond
4736,1310000000,66000000,normal,normal
4737,1730000000,56000000,diamond,diamond
4738,1370000000,66000000,diamond,diamond
4739,1530000000,40000000,normal,normal
4740,1860000000,40000000,diamond,diamond
4741,1890000000,54000000,diamond,diamond
4742,1690000000,69000000,diamond,diamond
4743,1730000000,56000000,diamond,diamond
4744,1970000000,61000000,vip,vip
4745,1730000000,56000000,diamond,diamond
4746,1280000000,35000000,normal,normal
4747,1810000000,43000000,diamond,diamond
4748,1530000000,69000000,diamond,diamond
4749,1390000000,59000000,normal,normal
4750,1440000000,57000000,diamond,diamond
4751,1700000000,79000000,diamond,diamond
4752,1990000000,53000000,vip,vip
4753,1320000000,71000000,diamond,diamond
4754,1680000000,46000000,diamond,diamond
4755,1490000000,38000000,normal,normal
4756,1380000000,66000000,diamond,diamond
4757,1680000000,39000000,diamond,diamond
4758,1440000000,60000000,diamond,diamond
4759,1660000000,52000000,diamond,diamond
4760,1940000000,60000000,vip,vip
4761,1340000000,54000000,normal,normal
4762,1570000000,66000000,diamond,diamond
4763,1720000000,44000000,diamond,diamond
4764,1270000000,69000000,normal,normal
4765,1920000000,80000000,vip,vip
4766,1850000000,43000000,diamond,diamond
4767,1310000000,61000000,normal,normal
4768,1680000000,63000000,diamond,diamond
4769,1900000000,51000000,diamond,diamond
4770,1270000000,71000000,normal,normal
4771,1740000000,71000000,diamond,diamond
4772,1950000000,51000000,diamond,diamond
4773,1940000000,52000000,diamond,diamond
4774,1690000000,47000000,diamond,diamond
4775,1490000000,35000000,normal,normal
4776,1200000000,77000000,normal,normal
4777,1650000000,49000000,diamond,diamond
4778,1690000000,72000000,diamond,diamond
4779,1220000000,38000000,normal,normal
4780,1720000000,76000000,diamond,diamond
4781,1510000000,68000000,diamond,diamond
4782,1320000000,38000000,normal,normal
4783,1430000000,51000000,normal,normal
4784,1860000000,65000000,vip,vip
4785,1320000000,45000000,normal,normal
4786,1830000000,51000000,diamond,diamond
4787,1360000000,46000000,normal,normal
4788,1280000000,37000000,normal,normal
4789,1260000000,49000000,normal,normal
4790,1860000000,77000000,vip,vip
4791,1890000000,59000000,diamond,diamond
4792,1940000000,73000000,vip,vip
4793,1820000000,61000000,diamond,diamond
4794,1420000000,50000000,normal,normal
4795,1510000000,38000000,normal,normal
4796,1700000000,65000000,diamond,diamond
4797,1290000000,70000000,normal,normal
4798,1340000000,78000000,diamond,diamond
4799,1790000000,61000000,diamond,diamond
4800,1880000000,53000000,diamond,diamond
4801,1490000000,64000000,diamond,diamond
4802,1390000000,64000000,diamond,diamond
4803,1450000000,75000000,diamond,diamond
4804,1930000000,51000000,diamond,diamond
4805,1640000000,60000000,diamond,diamond
4806,1370000000,54000000,normal,normal
4807,1620000000,72000000,diamond,diamond
4808,1510000000,77000000,diamond,diamond
4809,1590000000,60000000,diamond,diamond
4810,1270000000,36000000,normal,normal
4811,1810000000,72000000,vip,vip
4812,1360000000,73000000,diamond,diamond
4813,1590000000,75000000,diamond,diamond
4814,1980000000,42000000,diamond,diamond
4815,1970000000,79000000,vip,vip
4816,1310000000,70000000,diamond,diamond
4817,1200000000,61000000,normal,normal
4818,1330000000,44000000,normal,normal
4819,1330000000,75000000,diamond,diamond
4820,1730000000,45000000,diamond,diamond
4821,1770000000,38000000,diamond,diamond
4822,1840000000,53000000,diamond,diamond
4823,1810000000,60000000,diamond,diamond
4824,1370000000,70000000,diamond,diamond
4825,1550000000,79000000,diamond,diamond
4826,1670000000,79000000,diamond,diamond
4827,1640000000,78000000,diamond,diamond
4828,1420000000,52000000,normal,normal
4829,1690000000,41000000,diamond,diamond
4830,1490000000,48000000,normal,normal
4831,1840000000,71000000,vip,vip
4832,1870000000,61000000,diamond,diamond
4833,1960000000,71000000,vip,vip
4834,1560000000,38000000,normal,normal
4835,1250000000,77000000,diamond,diamond
4836,1790000000,67000000,diamond,diamond
4837,1580000000,38000000,normal,normal
4838,1710000000,38000000,diamond,diamond
4839,1630000000,52000000,diamond,diamond
4840,1870000000,67000000,vip,vip
4841,1770000000,70000000,diamond,diamond
4842,1540000000,64000000,diamond,diamond
4843,1590000000,41000000,normal,diamond
4844,1380000000,64000000,diamond,diamond
4845,1860000000,65000000,vip,vip
4846,1960000000,68000000,vip,vip
4847,1780000000,66000000,diamond,diamond
4848,1780000000,63000000,diamond,diamond
4849,1300000000,65000000,normal,normal
4850,1800000000,43000000,diamond,diamond
4851,1730000000,61000000,diamond,diamond
4852,1790000000,41000000,diamond,diamond
4853,1770000000,71000000,diamond,diamond
4854,1240000000,53000000,normal,normal
4855,1820000000,40000000,diamond,diamond
4856,1320000000,49000000,normal,normal
4857,2000000000,40000000,diamond,diamond
4858,1950000000,66000000,vip,vip
4859,1730000000,41000000,diamond,diamond
4860,1780000000,62000000,diamond,diamond
4861,2000000000,61000000,vip,vip
4862,1660000000,69000000,diamond,diamond
4863,1990000000,45000000,diamond,diamond
4864,1980000000,63000000,vip,vip
4865,1680000000,61000000,diamond,diamond
4866,1770000000,76000000,vip,vip
4867,1490000000,73000000,diamond,diamond
4868,1970000000,75000000,vip,vip
4869,1600000000,54000000,diamond,diamond
4870,1830000000,73000000,vip,vip
4871,1630000000,49000000,diamond,diamond
4872,1730000000,37000000,diamond,diamond
4873,1820000000,78000000,vip,vip
4874,1400000000,42000000,normal,normal
4875,1440000000,79000000,diamond,diamond
4876,1720000000,65000000,diamond,diamond
4877,1980000000,40000000,diamond,diamond
4878,1790000000,48000000,diamond,diamond
4879,1950000000,74000000,vip,vip
4880,1530000000,45000000,normal,normal
4881,1620000000,60000000,diamond,diamond
4882,1590000000,60000000,diamond,diamond
4883,1940000000,53000000,diamond,diamond
4884,1230000000,38000000,normal,normal
4885,1860000000,62000000,diamond,diamond
4886,1810000000,66000000,diamond,diamond
4887,1970000000,50000000,diamond,diamond
4888,1690000000,75000000,diamond,diamond
4889,1350000000,79000000,diamond,diamond
4890,1530000000,41000000,normal,normal
4891,1310000000,73000000,diamond,diamond
4892,1980000000,46000000,diamond,diamond
4893,1620000000,50000000,diamond,diamond
4894,1250000000,73000000,normal,normal
4895,1920000000,37000000,diamond,diamond
4896,1850000000,72000000,vip,vip
4897,1260000000,59000000,normal,normal
4898,1810000000,71000000,vip,vip
4899,1890000000,48000000,diamond,diamond
4900,2000000000,49000000,diamond,diamond
4901,1740000000,79000000,vip,vip
4902,1460000000,71000000,diamond,diamond
4903,1610000000,40000000,diamond,diamond
4904,1700000000,63000000,diamond,diamond
4905,1910000000,44000000,diamond,diamond
4906,1800000000,60000000,diamond,diamond
4907,1410000000,51000000,normal,normal
4908,1240000000,53000000,normal,normal
4909,1540000000,73000000,diamond,diamond
4910,1750000000,59000000,diamond,diamond
4911,1550000000,79000000,diamond,diamond
4912,1540000000,52000000,diamond,diamond
4913,1380000000,66000000,diamond,diamond
4914,1420000000,71000000,diamond,diamond
4915,1330000000,44000000,normal,normal
4916,1340000000,39000000,normal,normal
4917,1900000000,53000000,diamond,diamond
4918,1700000000,61000000,diamond,diamond
4919,1920000000,41000000,diamond,diamond
4920,1600000000,76000000,diamond,diamond
4921,1980000000,39000000,diamond,diamond
4922,1700000000,46000000,diamond,diamond
4923,2000000000,75000000,vip,vip
4924,1420000000,61000000,diamond,diamond
4925,1690000000,43000000,diamond,diamond
4926,1550000000,71000000,diamond,diamond
4927,1440000000,65000000,diamond,diamond
4928,1890000000,69000000,vip,vip
4929,1650000000,68000000,diamond,diamond
4930,1200000000,75000000,normal,normal
4931,1950000000,63000000,vip,vip
4932,2000000000,64000000,vip,vip
4933,1240000000,36000000,normal,normal
4934,1490000000,36000000,normal,normal
4935,1400000000,58000000,normal,normal
4936,1950000000,79000000,vip,vip
4937,1700000000,36000000,diamond,diamond
4938,1950000000,44000000,diamond,diamond
4939,1980000000,46000000,diamond,diamond
4940,1350000000,41000000,normal,normal
4941,1590000000,79000000,diamond,diamond
4942,1270000000,52000000,normal,normal
4943,1980000000,74000000,vip,vip
4944,1850000000,63000000,diamond,diamond
4945,1850000000,60000000,diamond,diamond
4946,1580000000,63000000,diamond,diamond
4947,1640000000,63000000,diamond,diamond
4948,1810000000,74000000,vip,vip
4949,1530000000,49000000,diamond,diamond
4950,1730000000,77000000,diamond,diamond
4951,1500000000,57000000,diamond,diamond
4952,1520000000,49000000,diamond,diamond
4953,1320000000,55000000,normal,normal
4954,1260000000,43000000,normal,normal
4955,1230000000,46000000,normal,normal
4956,1660000000,37000000,diamond,diamond
4957,1390000000,49000000,normal,normal
4958,1630000000,50000000,diamond,diamond
4959,1880000000,71000000,vip,vip
4960,1330000000,58000000,normal,normal
4961,1470000000,45000000,normal,normal
4962,1990000000,66000000,vip,vip
4963,1280000000,38000000,normal,normal
4964,1940000000,74000000,vip,vip
4965,1670000000,77000000,diamond,diamond
4966,1850000000,53000000,diamond,diamond
4967,1560000000,38000000,normal,normal
4968,2000000000,68000000,vip,vip
4969,1670000000,54000000,diamond,diamond
4970,1230000000,74000000,normal,normal
4971,1320000000,64000000,normal,normal
4972,1570000000,73000000,diamond,diamond
4973,1210000000,54000000,normal,normal
4974,1520000000,77000000,diamond,diamond
4975,1820000000,40000000,diamond,diamond
4976,1510000000,42000000,normal,normal
4977,1670000000,74000000,diamond,diamond
4978,1530000000,46000000,normal,normal
4979,1290000000,77000000,diamond,diamond
4980,1480000000,71000000,diamond,diamond
4981,1400000000,52000000,normal,normal
4982,1620000000,77000000,diamond,diamond
4983,1990000000,39000000,diamond,diamond
4984,1300000000,69000000,normal,normal
4985,1760000000,42000000,diamond,diamond
4986,1540000000,70000000,diamond,diamond
4987,1660000000,75000000,diamond,diamond
4988,1290000000,50000000,normal,normal
4989,1360000000,38000000,normal,normal
4990,1220000000,75000000,normal,normal
4991,1780000000,42000000,diamond,diamond
4992,1580000000,77000000,diamond,diamond
4993,1930000000,71000000,vip,vip
4994,1430000000,50000000,normal,normal
4995,1660000000,54000000,diamond,diamond
4996,1470000000,72000000,diamond,diamond
4997,1950000000,46000000,diamond,diamond
4998,1680000000,39000000,diamond,diamond
4999,1520000000,48000000,normal,normal
5000,1220000000,35000000,normal,normal
5001,1710000000,68000000,diamond,diamond
5002,1670000000,54000000,diamond,diamond
5003,1890000000,68000000,vip,vip
5004,1760000000,74000000,diamond,diamond
5005,1730000000,44000000,diamond,diamond
5006,1300000000,40000000,normal,normal
5007,1260000000,35000000,normal,normal
5008,1290000000,47000000,normal,normal
5009,1660000000,54000000,diamond,diamond
5010,1390000000,72000000,diamond,diamond
5011,1450000000,50000000,normal,normal
5012,1400000000,66000000,diamond,diamond
5013,1810000000,52000000,diamond,diamond
5014,1260000000,66000000,normal,normal
5015,1580000000,62000000,diamond,diamond
5016,1970000000,57000000,vip,vip
5017,1480000000,71000000,diamond,diamond
5018,1880000000,66000000,vip,vip
5019,1390000000,44000000,normal,normal
5020,1730000000,46000000,diamond,diamond
5021,1360000000,70000000,diamond,diamond
5022,1490000000,51000000,normal,normal
5023,1780000000,74000000,vip,vip
5024,1370000000,68000000,diamond,diamond
5025,1960000000,41000000,diamond,diamond
5026,1780000000,75000000,vip,vip
5027,1730000000,40000000,diamond,diamond
5028,1640000000,59000000,diamond,diamond
5029,1670000000,42000000,diamond,diamond
5030,1330000000,35000000,normal,normal
5031,1800000000,66000000,diamond,diamond
5032,1550000000,41000000,normal,normal
5033,1680000000,35000000,diamond,diamond
5034,1200000000,42000000,normal,normal
5035,1970000000,57000000,vip,vip
5036,1240000000,68000000,normal,normal
5037,1540000000,80000000,diamond,diamond
5038,1350000000,72000000,diamond,diamond
5039,1620000000,53000000,diamond,diamond
5040,1250000000,57000000,normal,normal
5041,1230000000,61000000,normal,normal
5042,1810000000,48000000,diamond,diamond
5043,1760000000,71000000,diamond,diamond
5044,1940000000,78000000,vip,vip
5045,1870000000,41000000,diamond,diamond
5046,1230000000,67000000,normal,normal
5047,1380000000,71000000,diamond,diamond
5048,1570000000,38000000,normal,normal
5049,1290000000,49000000,normal,normal
5050,1510000000,74000000,diamond,diamond
5051,1540000000,50000000,diamond,diamond
5052,1960000000,76000000,vip,vip
5053,1890000000,80000000,vip,vip
5054,1380000000,42000000,normal,normal
5055,1630000000,53000000,diamond,diamond
5056,1390000000,41000000,normal,normal
5057,1790000000,56000000,diamond,diamond
5058,1530000000,37000000,normal,normal
5059,1750000000,49000000,diamond,diamond
5060,1930000000,73000000,vip,vip
5061,1370000000,59000000,normal,normal
5062,1810000000,71000000,vip,vip
5063,1780000000,61000000,diamond,diamond
5064,1250000000,76000000,diamond,diamond
5065,1250000000,72000000,normal,normal
5066,1730000000,57000000,diamond,diamond
5067,1540000000,45000000,normal,normal
5068,1970000000,63000000,vip,vip
5069,1550000000,44000000,normal,normal
5070,1280000000,55000000,normal,normal
5071,1260000000,56000000,normal,normal
5072,1410000000,43000000,normal,normal
5073,1200000000,73000000,normal,normal
5074,1560000000,58000000,diamond,diamond
5075,1940000000,46000000,diamond,diamond
5076,1820000000,39000000,diamond,diamond
5077,1800000000,62000000,diamond,diamond
5078,1540000000,47000000,diamond,diamond
5079,1680000000,70000000,diamond,diamond
5080,1210000000,43000000,normal,normal
5081,1930000000,67000000,vip,vip
5082,1720000000,66000000,diamond,diamond
5083,1840000000,70000000,vip,vip
5084,1350000000,75000000,diamond,diamond
5085,1660000000,38000000,diamond,diamond
5086,1440000000,64000000,diamond,diamond
5087,1670000000,52000000,diamond,diamond
5088,1690000000,62000000,diamond,diamond
5089,1780000000,56000000,diamond,diamond
5090,1570000000,72000000,diamond,diamond
5091,1650000000,48000000,diamond,diamond
5092,1550000000,56000000,diamond,diamond
5093,1830000000,56000000,diamond,diamond
5094,1350000000,50000000,normal,normal
5095,1590000000,73000000,diamond,diamond
5096,1920000000,78000000,vip,vip
5097,1370000000,56000000,normal,normal
5098,1430000000,77000000,diamond,diamond
5099,1210000000,43000000,normal,normal
5100,1320000000,51000000,normal,normal
5101,1340000000,40000000,normal,normal
5102,1610000000,35000000,normal,normal
5103,1990000000,46000000,diamond,diamond
5104,1410000000,70000000,diamond,diamond
5105,1800000000,42000000,diamond,diamond
5106,1770000000,51000000,diamond,diamond
5107,1780000000,71000000,diamond,diamond
5108,1210000000,36000000,normal,normal
5109,1990000000,64000000,vip,vip
5110,1980000000,66000000,vip,vip
5111,1730000000,38000000,diamond,diamond
5112,1640000000,64000000,diamond,diamond
5113,1970000000,40000000,diamond,diamond
5114,1970000000,53000000,diamond,diamond
5115,1550000000,51000000,diamond,diamond
5116,1950000000,37000000,diamond,diamond
5117,1980000000,67000000,vip,vip
5118,1230000000,77000000,normal,normal
5119,1910000000,35000000,diamond,diamond
5120,1440000000,66000000,diamond,diamond
5121,1540000000,46000000,normal,normal
5122,1540000000,67000000,diamond,diamond
5123,1660000000,54000000,diamond,diamond
5124,1260000000,44000000,normal,normal
5125,1910000000,63000000,vip,vip
5126,1560000000,62000000,diamond,diamond
5127,1840000000,46000000,diamond,diamond
5128,1330000000,50000000,normal,normal
5129,1540000000,50000000,diamond,diamond
5130,1810000000,80000000,vip,vip
5131,1310000000,47000000,normal,normal
5132,1530000000,59000000,diamond,diamond
5133,1340000000,77000000,diamond,diamond
5134,1400000000,44000000,normal,normal
5135,1220000000,50000000,normal,normal
5136,1850000000,44000000,diamond,diamond
5137,1960000000,55000000,vip,vip
5138,1620000000,66000000,diamond,diamond
5139,1780000000,49000000,diamond,diamond
5140,1300000000,35000000,normal,normal
5141,1800000000,66000000,diamond,diamond
5142,1240000000,61000000,normal,normal
5143,1710000000,70000000,diamond,diamond
5144,1940000000,62000000,vip,vip
5145,1260000000,39000000,normal,normal
5146,1620000000,75000000,diamond,diamond
5147,1740000000,55000000,diamond,diamond
5148,1780000000,43000000,diamond,diamond
5149,1930000000,72000000,vip,vip
5150,1510000000,73000000,diamond,diamond
5151,1480000000,55000000,diamond,diamond
5152,1940000000,66000000,vip,vip
5153,1240000000,58000000,normal,normal
5154,1220000000,48000000,normal,normal
5155,1690000000,61000000,diamond,diamond
5156,1500000000,70000000,diamond,diamond
5157,1560000000,55000000,diamond,diamond
5158,1950000000,42000000,diamond,diamond
5159,1440000000,73000000,diamond,diamond
5160,1990000000,50000000,diamond,diamond
5161,1730000000,37000000,diamond,diamond
5162,1310000000,45000000,normal,normal
5163,1300000000,35000000,normal,normal
5164,1880000000,71000000,vip,vip
5165,1200000000,48000000,normal,normal
5166,1800000000,38000000,diamond,diamond
5167,1950000000,54000000,diamond,diamond
5168,1200000000,46000000,normal,normal
5169,1850000000,71000000,vip,vip
5170,1950000000,35000000,diamond,diamond
5171,1210000000,52000000,normal,normal
5172,1580000000,66000000,diamond,diamond
5173,1500000000,68000000,diamond,diamond
5174,2000000000,38000000,diamond,diamond
5175,1870000000,72000000,vip,vip
5176,1890000000,63000000,vip,vip
5177,1480000000,55000000,diamond,diamond
5178,1850000000,56000000,diamond,diamond
5179,1810000000,51000000,diamond,diamond
5180,1470000000,36000000,normal,normal
5181,1880000000,40000000,diamond,diamond
5182,1290000000,43000000,normal,normal
5183,1420000000,73000000,diamond,diamond
5184,1700000000,49000000,diamond,diamond
5185,1460000000,70000000,diamond,diamond
5186,1650000000,37000000,diamond,diamond
5187,1880000000,52000000,diamond,diamond
5188,1760000000,66000000,diamond,diamond
5189,1520000000,53000000,diamond,diamond
5190,1660000000,76000000,diamond,diamond
5191,1200000000,48000000,normal,normal
5192,1650000000,63000000,diamond,diamond
5193,1720000000,40000000,diamond,diamond
5194,1460000000,37000000,normal,normal
5195,1300000000,60000000,normal,normal
5196,1450000000,53000000,normal,normal
5197,1950000000,50000000,diamond,diamond
5198,1900000000,46000000,diamond,diamond
5199,1760000000,61000000,diamond,diamond
5200,1490000000,73000000,diamond,diamond
5201,1320000000,50000000,normal,normal
5202,1720000000,70000000,diamond,diamond
5203,1200000000,36000000,normal,normal
5204,1930000000,45000000,diamond,diamond
5205,1770000000,76000000,vip,vip
5206,1360000000,37000000,normal,normal
5207,1290000000,49000000,normal,normal
5208,1280000000,51000000,normal,normal
5209,1400000000,57000000,normal,normal
5210,1690000000,37000000,diamond,diamond
5211,1470000000,56000000,diamond,diamond
5212,1400000000,41000000,normal,normal
5213,1200000000,52000000,normal,normal
5214,1790000000,45000000,diamond,diamond
5215,1940000000,51000000,diamond,diamond
5216,1920000000,59000000,vip,diamond
5217,1480000000,78000000,diamond,diamond
5218,1700000000,79000000,diamond,diamond
5219,1980000000,56000000,vip,vip
5220,1940000000,80000000,vip,vip
5221,1810000000,35000000,diamond,diamond
5222,1290000000,36000000,normal,normal
5223,1750000000,46000000,diamond,diamond
5224,1530000000,80000000,diamond,diamond
5225,1690000000,52000000,diamond,diamond
5226,1760000000,66000000,diamond,diamond
5227,1780000000,60000000,diamond,diamond
5228,1300000000,59000000,normal,normal
5229,2000000000,40000000,diamond,diamond
5230,1450000000,76000000,diamond,diamond
5231,1240000000,70000000,normal,normal
5232,1550000000,36000000,normal,normal
5233,1760000000,67000000,diamond,diamond
5234,1290000000,42000000,normal,normal
5235,1260000000,60000000,normal,normal
5236,1350000000,74000000,diamond,diamond
5237,1350000000,66000000,diamond,diamond
5238,1810000000,59000000,diamond,diamond
5239,1490000000,39000000,normal,normal
5240,1460000000,56000000,diamond,diamond
5241,1910000000,37000000,diamond,diamond
5242,1350000000,36000000,normal,normal
5243,1350000000,56000000,normal,normal
5244,1670000000,50000000,diamond,diamond
